dataset,query,role,review_reference_top1_id,impr_id,impr_name,impr_score,impr_flag,changed_vs_baseline,base_id,base_name,base_score,base_flag
species,Superior periolivary region,llm_accept_top1,HOMBA:12462,HOMBA:12462,superior olivary complex,0.5311,low_confidence,,HOMBA:12462,superior olivary complex,0.5311,low_confidence
species,Prelimbic area,llm_accept_top1,HOMBA:10280,HOMBA:10280,"pregenual cingulate  cortex (area 32, prelimbic cortex)",0.528,low_confidence,,HOMBA:10280,"pregenual cingulate  cortex (area 32, prelimbic cortex)",0.528,low_confidence
species,Infralimbic area,llm_accept_top1,HOMBA:AA30037,HOMBA:AA30037,rostrodorsal division of A25 (infralimbic cortex),0.5474,low_confidence,,HOMBA:AA30037,rostrodorsal division of A25 (infralimbic cortex),0.5474,low_confidence
species,Peri-basal region,llm_accept_top1,HOMBA:10349,HOMBA:10349,basal forebrain,0.5525,low_confidence,,HOMBA:10349,basal forebrain,0.5525,low_confidence
species,Paraventricular Posterior Thalamus,llm_accept_top1,HOMBA:10457,HOMBA:10457,paraventricular nucleus of thalamus,0.5627,low_confidence,,HOMBA:10457,paraventricular nucleus of thalamus,0.5627,low_confidence
species,Paraventricular Anterior Thalamus,llm_accept_top1,HOMBA:10457,HOMBA:10457,paraventricular nucleus of thalamus,0.5714,low_confidence,,HOMBA:10457,paraventricular nucleus of thalamus,0.5714,low_confidence
species,"Secondary visual area, lateral part",llm_accept_top1,HOMBA:AA30827,HOMBA:AA30827,"ventral secondary visual cortex (ventral area 18, ventral area OB, area 18b)",0.5737,low_confidence,,HOMBA:AA30827,"ventral secondary visual cortex (ventral area 18, ventral area OB, area 18b)",0.5737,low_confidence
species,"Secondary visual area, medial part",llm_accept_top1,HOMBA:AA30823,HOMBA:AA30823,"dorsal secondary visual cortex (dorsal area 18, dorsal area OB, area 18a)",0.575,low_confidence,,HOMBA:AA30823,"dorsal secondary visual cortex (dorsal area 18, dorsal area OB, area 18a)",0.575,low_confidence
corpus,Lateral intraparietal area (dorsal),llm_reject_top1,,HOMBA:267498979,lateral subdivision of area 7,0.5793,modifier_conflict,yes,HOMBA:12227,"dorsal raphe nucleus, lateral division",0.6014,needs_review
corpus,Prefrontal area 46,llm_out_of_scope_for_rcs,,HOMBA:10184,"rostroventral division of DFC (area 46, DFCv)",0.6292,needs_review,,HOMBA:10184,"rostroventral division of DFC (area 46, DFCv)",0.6292,needs_review
corpus,Posterior opercular area POS2,llm_reject_top1,,HOMBA:AA30485,caudal (posterior) branch of anterior commissure,0.5,low_confidence,yes,HOMBA:AA30485,caudal (posterior) branch of anterior commissure,0.6392,needs_review
corpus,Ventral intraparietal area,llm_reject_top1,,HOMBA:12187,anterior (ventral /principal) pretectal nucleus,0.5,low_confidence,yes,HOMBA:12261,ventral tegmental area,0.6667,needs_review
corpus,Central opercular cortex (posterior),llm_reject_top1,,HOMBA:AA30485,caudal (posterior) branch of anterior commissure,0.5,low_confidence,yes,HOMBA:AA30009,frontal motor cortex (posterior frontal cortex),0.646,needs_review
corpus,Central opercular cortex (anterior),llm_reject_top1,,HOMBA:10278,anterior cingulate  cortex (ventromedial prefrontal cortex),0.5,low_confidence,yes,HOMBA:10318,lateral (rostral) entorhinal cortex,0.6516,needs_review
corpus,Parietal area PF,llm_out_of_scope_for_rcs,,HOMBA:10226,"rostral division of IPC (IPCr, area 40, area PF)",0.6613,needs_review,,HOMBA:10226,"rostral division of IPC (IPCr, area 40, area PF)",0.6613,needs_review
corpus,Somatosensory area 3a,llm_out_of_scope_for_rcs,,HOMBA:10209,"primary somatosensory cortex (first somatosensory cortex, areas 3,1,2)",0.6651,needs_review,,HOMBA:10209,"primary somatosensory cortex (first somatosensory cortex, areas 3,1,2)",0.6651,needs_review
corpus,Somatosensory area 3b,llm_out_of_scope_for_rcs,,HOMBA:10209,"primary somatosensory cortex (first somatosensory cortex, areas 3,1,2)",0.6651,needs_review,,HOMBA:10209,"primary somatosensory cortex (first somatosensory cortex, areas 3,1,2)",0.6651,needs_review
corpus,Visual area V3A,llm_out_of_scope_for_rcs,,HOMBA:10269,"primary visual cortex (first visual cortex, striate cortex, area 17, area OC)",0.6651,needs_review,,HOMBA:10269,"primary visual cortex (first visual cortex, striate cortex, area 17, area OC)",0.6651,needs_review
corpus,Visual area V3B,llm_out_of_scope_for_rcs,,HOMBA:10269,"primary visual cortex (first visual cortex, striate cortex, area 17, area OC)",0.6651,needs_review,,HOMBA:10269,"primary visual cortex (first visual cortex, striate cortex, area 17, area OC)",0.6651,needs_review
corpus,Visual area V4,llm_out_of_scope_for_rcs,,HOMBA:10269,"primary visual cortex (first visual cortex, striate cortex, area 17, area OC)",0.6651,needs_review,,HOMBA:10269,"primary visual cortex (first visual cortex, striate cortex, area 17, area OC)",0.6651,needs_review
corpus,Visual area V6A,llm_out_of_scope_for_rcs,,HOMBA:10269,"primary visual cortex (first visual cortex, striate cortex, area 17, area OC)",0.6651,needs_review,,HOMBA:10269,"primary visual cortex (first visual cortex, striate cortex, area 17, area OC)",0.6651,needs_review
corpus,Visual area V8,llm_out_of_scope_for_rcs,,HOMBA:10269,"primary visual cortex (first visual cortex, striate cortex, area 17, area OC)",0.6651,needs_review,,HOMBA:10269,"primary visual cortex (first visual cortex, striate cortex, area 17, area OC)",0.6651,needs_review
corpus,Intracalcarine cortex (superior),llm_reject_top1,,HOMBA:10243,caudal division of area 22,0.5,low_confidence,yes,HOMBA:10215,superior medial parietal cortex,0.6664,needs_review
corpus,A8 catecholaminergic cell group,llm_out_of_scope_for_rcs,,HOMBA:AA30843,A8 dopamine cell group,0.6742,needs_review,,HOMBA:AA30843,A8 dopamine cell group,0.6742,needs_review
corpus,Somatosensory area 1,llm_out_of_scope_for_rcs,,HOMBA:AA30014,area 1 of primary somatosensory cortex,0.6339,needs_review,,HOMBA:AA30014,area 1 of primary somatosensory cortex,0.6339,needs_review
corpus,Somatosensory area 2,llm_out_of_scope_for_rcs,,HOMBA:AA30015,area 2 of primary somatosensory cortex,0.6339,needs_review,,HOMBA:AA30015,area 2 of primary somatosensory cortex,0.6339,needs_review
corpus,Intracalcarine cortex (inferior),llm_reject_top1,,HOMBA:12879,"caudal (posterior, inferior) medullary velum",0.5,low_confidence,yes,HOMBA:10225,inferior lateral parietal cortex,0.6815,needs_review
corpus,Anterior ventral insular area,llm_reject_top1,,HOMBA:12187,anterior (ventral /principal) pretectal nucleus,0.5,low_confidence,yes,HOMBA:AA30890,anterior (ventral) spinal artery,0.7074,needs_review
corpus,Posterior insular area,llm_reject_top1,,HOMBA:AA30485,caudal (posterior) branch of anterior commissure,0.5,low_confidence,yes,HOMBA:AA30485,caudal (posterior) branch of anterior commissure,0.7393,needs_review
corpus,Accessory trigeminal nucleus,llm_reject_top1,,HOMBA:12419,accessory facial nucleus,0.7608,needs_review,,HOMBA:12419,accessory facial nucleus,0.7608,needs_review
corpus,Temporal horn of the lateral ventricle,llm_reject_top1,,HOMBA:10597,rostral horn of lateral ventricles,0.8288,needs_review,,HOMBA:10597,rostral horn of lateral ventricles,0.8288,needs_review
corpus,Medial dorsal thalamic nucleus,llm_reject_top1,,HOMBA:10398,mediodorsal nucleus of thalamus,1.0,modifier_conflict,yes,HOMBA:10445,central medial nucleus of thalamus,0.7753,modifier_conflict
corpus,Ventralis intermedius,llm_reject_top1,,HOMBA:12187,anterior (ventral /principal) pretectal nucleus,0.3762,low_confidence,,HOMBA:12187,anterior (ventral /principal) pretectal nucleus,0.3762,low_confidence
corpus,Frontoinsular area,llm_reject_top1,,HOMBA:12176,insular lobe,0.4375,low_confidence,,HOMBA:12176,insular lobe,0.4375,low_confidence
corpus,Prefrontal area 10pp,llm_out_of_scope_for_rcs,,HOMBA:10172,prefrontal cortex,0.4595,low_confidence,,HOMBA:10172,prefrontal cortex,0.4595,low_confidence
corpus,Area 55b,llm_out_of_scope_for_rcs,,HOMBA:AA30011,area 55b of premotor cortex,0.4681,low_confidence,,HOMBA:AA30011,area 55b of premotor cortex,0.4681,low_confidence
corpus,Paracentral area 5mv,llm_out_of_scope_for_rcs,,HOMBA:10216,"rostral division of SPC (area 5, area PE)",0.4125,low_confidence,,HOMBA:10216,"rostral division of SPC (area 5, area PE)",0.4125,low_confidence
corpus,Paracentral area 5L,llm_out_of_scope_for_rcs,,HOMBA:12126,"paracentral lobule, rostral part",0.4649,low_confidence,,HOMBA:12126,"paracentral lobule, rostral part",0.4649,low_confidence
corpus,Paracentral area 5m,llm_out_of_scope_for_rcs,,HOMBA:12126,"paracentral lobule, rostral part",0.4649,low_confidence,,HOMBA:12126,"paracentral lobule, rostral part",0.4649,low_confidence
corpus,Prefrontal area 10d,llm_out_of_scope_for_rcs,,HOMBA:10172,prefrontal cortex,0.4661,low_confidence,,HOMBA:10172,prefrontal cortex,0.4661,low_confidence
corpus,Prefrontal area 10r,llm_out_of_scope_for_rcs,,HOMBA:10172,prefrontal cortex,0.4661,low_confidence,,HOMBA:10172,prefrontal cortex,0.4661,low_confidence
corpus,Prefrontal area 47l,llm_out_of_scope_for_rcs,,HOMBA:10172,prefrontal cortex,0.4661,low_confidence,,HOMBA:10172,prefrontal cortex,0.4661,low_confidence
corpus,Prefrontal area 47m,llm_out_of_scope_for_rcs,,HOMBA:10172,prefrontal cortex,0.4661,low_confidence,,HOMBA:10172,prefrontal cortex,0.4661,low_confidence
corpus,Prefrontal area 47r,llm_out_of_scope_for_rcs,,HOMBA:10172,prefrontal cortex,0.4661,low_confidence,,HOMBA:10172,prefrontal cortex,0.4661,low_confidence
corpus,Prefrontal area 47s,llm_out_of_scope_for_rcs,,HOMBA:10172,prefrontal cortex,0.4661,low_confidence,,HOMBA:10172,prefrontal cortex,0.4661,low_confidence
corpus,Prefrontal area 8Ad,llm_out_of_scope_for_rcs,,HOMBA:10172,prefrontal cortex,0.4661,low_confidence,,HOMBA:10172,prefrontal cortex,0.4661,low_confidence
corpus,Prefrontal area 8Av,llm_out_of_scope_for_rcs,,HOMBA:10172,prefrontal cortex,0.4661,low_confidence,,HOMBA:10172,prefrontal cortex,0.4661,low_confidence
corpus,Prefrontal area 8BL,llm_out_of_scope_for_rcs,,HOMBA:10172,prefrontal cortex,0.4661,low_confidence,,HOMBA:10172,prefrontal cortex,0.4661,low_confidence
corpus,Prefrontal area 8BM,llm_out_of_scope_for_rcs,,HOMBA:10172,prefrontal cortex,0.4661,low_confidence,,HOMBA:10172,prefrontal cortex,0.4661,low_confidence
corpus,Prefrontal area 8C,llm_out_of_scope_for_rcs,,HOMBA:10172,prefrontal cortex,0.4732,low_confidence,,HOMBA:10172,prefrontal cortex,0.4731,low_confidence
corpus,Prefrontal area 9a,llm_out_of_scope_for_rcs,,HOMBA:10172,prefrontal cortex,0.4732,low_confidence,,HOMBA:10172,prefrontal cortex,0.4731,low_confidence
corpus,Prefrontal area 9m,llm_out_of_scope_for_rcs,,HOMBA:10172,prefrontal cortex,0.4732,low_confidence,,HOMBA:10172,prefrontal cortex,0.4731,low_confidence
corpus,Prefrontal area 9p,llm_out_of_scope_for_rcs,,HOMBA:10172,prefrontal cortex,0.4732,low_confidence,,HOMBA:10172,prefrontal cortex,0.4731,low_confidence
corpus,Vestigial hippocampal sulcus,llm_reject_top1,,HOMBA:10560,hippocampal commissure,0.4884,low_confidence,,HOMBA:10560,hippocampal commissure,0.4884,low_confidence
corpus,Cingulate area 24dd,llm_out_of_scope_for_rcs,,HOMBA:10217,cingulate subdivision of area 5,0.4884,low_confidence,,HOMBA:10217,cingulate subdivision of area 5,0.4884,low_confidence
corpus,Cingulate area 24dv,llm_out_of_scope_for_rcs,,HOMBA:10217,cingulate subdivision of area 5,0.4884,low_confidence,,HOMBA:10217,cingulate subdivision of area 5,0.4884,low_confidence
corpus,Opercular area OP2-3,llm_out_of_scope_for_rcs,,HOMBA:266441161,opercular subdivision of area 44,0.4927,low_confidence,,HOMBA:266441161,opercular subdivision of area 44,0.4927,low_confidence
corpus,Premotor area 6mp,llm_out_of_scope_for_rcs,,HOMBA:10168,"premotor cortex (area 6, area FB, secondary motor cortex)",0.5037,low_confidence,,HOMBA:10168,"premotor cortex (area 6, area FB, secondary motor cortex)",0.5036,low_confidence
corpus,Cingulate area 23c,llm_out_of_scope_for_rcs,,HOMBA:10217,cingulate subdivision of area 5,0.4934,low_confidence,,HOMBA:10217,cingulate subdivision of area 5,0.4934,low_confidence
corpus,Cingulate area 23d,llm_out_of_scope_for_rcs,,HOMBA:10217,cingulate subdivision of area 5,0.4934,low_confidence,,HOMBA:10217,cingulate subdivision of area 5,0.4934,low_confidence
corpus,Cingulate area 31a,llm_out_of_scope_for_rcs,,HOMBA:10217,cingulate subdivision of area 5,0.4934,low_confidence,,HOMBA:10217,cingulate subdivision of area 5,0.4934,low_confidence
corpus,Cingulate area a24,llm_out_of_scope_for_rcs,,HOMBA:10217,cingulate subdivision of area 5,0.4934,low_confidence,,HOMBA:10217,cingulate subdivision of area 5,0.4934,low_confidence
corpus,Cingulate area p24,llm_out_of_scope_for_rcs,,HOMBA:10217,cingulate subdivision of area 5,0.4934,low_confidence,,HOMBA:10217,cingulate subdivision of area 5,0.4934,low_confidence
corpus,Premotor area 6a,llm_out_of_scope_for_rcs,,HOMBA:10168,"premotor cortex (area 6, area FB, secondary motor cortex)",0.5111,low_confidence,,HOMBA:10168,"premotor cortex (area 6, area FB, secondary motor cortex)",0.5111,low_confidence
corpus,Premotor area 6d,llm_out_of_scope_for_rcs,,HOMBA:10168,"premotor cortex (area 6, area FB, secondary motor cortex)",0.5111,low_confidence,,HOMBA:10168,"premotor cortex (area 6, area FB, secondary motor cortex)",0.5111,low_confidence
corpus,Premotor area 6m,llm_out_of_scope_for_rcs,,HOMBA:10168,"premotor cortex (area 6, area FB, secondary motor cortex)",0.5111,low_confidence,,HOMBA:10168,"premotor cortex (area 6, area FB, secondary motor cortex)",0.5111,low_confidence
corpus,Premotor area 6r,llm_out_of_scope_for_rcs,,HOMBA:10168,"premotor cortex (area 6, area FB, secondary motor cortex)",0.5111,low_confidence,,HOMBA:10168,"premotor cortex (area 6, area FB, secondary motor cortex)",0.5111,low_confidence
corpus,Premotor area 6v,llm_out_of_scope_for_rcs,,HOMBA:10168,"premotor cortex (area 6, area FB, secondary motor cortex)",0.5111,low_confidence,,HOMBA:10168,"premotor cortex (area 6, area FB, secondary motor cortex)",0.5111,low_confidence
corpus,Centre median parafascicular complex,llm_reject_top1,,HOMBA:10428,posterior nuclear complex of thalamus,0.5019,low_confidence,,HOMBA:10428,posterior nuclear complex of thalamus,0.5019,low_confidence
corpus,Laterodorsal tegmentum,llm_reject_top1,,HOMBA:12416,pontine tegmentum,0.5003,low_confidence,,HOMBA:12416,pontine tegmentum,0.5002,low_confidence
corpus,Temporal area STSda,llm_out_of_scope_for_rcs,,HOMBA:12139,temporal lobe,0.4981,low_confidence,,HOMBA:12139,temporal lobe,0.498,low_confidence
corpus,Temporal area STSdp,llm_out_of_scope_for_rcs,,HOMBA:12139,temporal lobe,0.4981,low_confidence,,HOMBA:12139,temporal lobe,0.498,low_confidence
corpus,Temporal area STSva,llm_out_of_scope_for_rcs,,HOMBA:12139,temporal lobe,0.4981,low_confidence,,HOMBA:12139,temporal lobe,0.498,low_confidence
corpus,Temporal area STSvp,llm_out_of_scope_for_rcs,,HOMBA:12139,temporal lobe,0.4981,low_confidence,,HOMBA:12139,temporal lobe,0.498,low_confidence
corpus,Temporal area STGg,llm_out_of_scope_for_rcs,,HOMBA:12139,temporal lobe,0.5051,low_confidence,,HOMBA:12139,temporal lobe,0.5051,low_confidence
corpus,Supracalcarine cortex,llm_reject_top1,,HOMBA:13322,dorsolateral temporal cortex,0.5135,low_confidence,,HOMBA:13322,dorsolateral temporal cortex,0.5135,low_confidence
corpus,Temporal area TE1a,llm_out_of_scope_for_rcs,,HOMBA:12139,temporal lobe,0.5076,low_confidence,,HOMBA:12139,temporal lobe,0.5076,low_confidence
corpus,Temporal area TE1m,llm_out_of_scope_for_rcs,,HOMBA:12139,temporal lobe,0.5076,low_confidence,,HOMBA:12139,temporal lobe,0.5076,low_confidence
corpus,Temporal area TE1p,llm_out_of_scope_for_rcs,,HOMBA:12139,temporal lobe,0.5076,low_confidence,,HOMBA:12139,temporal lobe,0.5076,low_confidence
corpus,Temporal area TE2a,llm_out_of_scope_for_rcs,,HOMBA:12139,temporal lobe,0.5076,low_confidence,,HOMBA:12139,temporal lobe,0.5076,low_confidence
corpus,Forel's field H,llm_out_of_scope_for_rcs,,HOMBA:AA30325,prerubral field (field H3),0.5177,low_confidence,,HOMBA:AA30325,prerubral field (field H3),0.5177,low_confidence
corpus,Temporal area PSL,llm_out_of_scope_for_rcs,,HOMBA:12139,temporal lobe,0.5127,low_confidence,,HOMBA:12139,temporal lobe,0.5127,low_confidence
corpus,Temporal area TGd,llm_out_of_scope_for_rcs,,HOMBA:12139,temporal lobe,0.5127,low_confidence,,HOMBA:12139,temporal lobe,0.5127,low_confidence
corpus,Opercular area OP1,llm_out_of_scope_for_rcs,,HOMBA:266441161,opercular subdivision of area 44,0.5208,low_confidence,,HOMBA:266441161,opercular subdivision of area 44,0.5208,low_confidence
corpus,Opercular area OP4,llm_out_of_scope_for_rcs,,HOMBA:266441161,opercular subdivision of area 44,0.5278,low_confidence,,HOMBA:266441161,opercular subdivision of area 44,0.5278,low_confidence
corpus,Area PH,llm_reject_top1,,HOMBA:10226,"rostral division of IPC (IPCr, area 40, area PF)",0.5375,low_confidence,,HOMBA:10226,"rostral division of IPC (IPCr, area 40, area PF)",0.5375,low_confidence
corpus,Precuneal cortex,llm_reject_top1,,HOMBA:10159,cerebral cortex,0.5,low_confidence,yes,HOMBA:10172,prefrontal cortex,0.5343,low_confidence
corpus,Prefrontal area 9-46d,llm_out_of_scope_for_rcs,,HOMBA:10181,intermediate division of DFC (area 9/46),0.545,low_confidence,,HOMBA:10181,intermediate division of DFC (area 9/46),0.545,low_confidence
corpus,Prefrontal area 9-46v,llm_out_of_scope_for_rcs,,HOMBA:10181,intermediate division of DFC (area 9/46),0.545,low_confidence,,HOMBA:10181,intermediate division of DFC (area 9/46),0.545,low_confidence
corpus,A1 catecholaminergic cell group,llm_out_of_scope_for_rcs,,HOMBA:AA30843,A8 dopamine cell group,0.5467,low_confidence,,HOMBA:AA30843,A8 dopamine cell group,0.5466,low_confidence
corpus,A4 catecholaminergic cell group,llm_out_of_scope_for_rcs,,HOMBA:AA30843,A8 dopamine cell group,0.5467,low_confidence,,HOMBA:AA30843,A8 dopamine cell group,0.5466,low_confidence
corpus,A5 catecholaminergic cell group,llm_out_of_scope_for_rcs,,HOMBA:AA30843,A8 dopamine cell group,0.5467,low_confidence,,HOMBA:AA30843,A8 dopamine cell group,0.5466,low_confidence
corpus,Insular area FOP1,llm_out_of_scope_for_rcs,,HOMBA:12176,insular lobe,0.5475,low_confidence,,HOMBA:12176,insular lobe,0.5475,low_confidence
corpus,Insular area FOP2,llm_out_of_scope_for_rcs,,HOMBA:12176,insular lobe,0.5475,low_confidence,,HOMBA:12176,insular lobe,0.5475,low_confidence
corpus,Insular area FOP3,llm_out_of_scope_for_rcs,,HOMBA:12176,insular lobe,0.5475,low_confidence,,HOMBA:12176,insular lobe,0.5475,low_confidence
corpus,Insular area FOP4,llm_out_of_scope_for_rcs,,HOMBA:12176,insular lobe,0.5475,low_confidence,,HOMBA:12176,insular lobe,0.5475,low_confidence
corpus,Insular area FOP5,llm_out_of_scope_for_rcs,,HOMBA:12176,insular lobe,0.5475,low_confidence,,HOMBA:12176,insular lobe,0.5475,low_confidence
corpus,Anterior intraparietal area,llm_reject_top1,,HOMBA:10362,anterior amygdaloid area,0.5068,low_confidence,yes,HOMBA:AA30484,rostral (anterior) branch of anterior commissure,0.5493,low_confidence
corpus,Cuneal cortex,llm_reject_top1,,HOMBA:AA30018,posterior limiting parietal cortex,0.5133,low_confidence,yes,HOMBA:12308,external shell (cortex) of inferior colliculus,0.5664,low_confidence
corpus,Temporal area TF,llm_out_of_scope_for_rcs,,HOMBA:10260,lateral division of PHC (area TF),0.5688,low_confidence,,HOMBA:10260,lateral division of PHC (area TF),0.5687,low_confidence
corpus,Parietal area IP0,llm_out_of_scope_for_rcs,,HOMBA:12131,parietal lobe,0.5659,low_confidence,,HOMBA:12131,parietal lobe,0.5658,low_confidence
corpus,Parietal area IP1,llm_out_of_scope_for_rcs,,HOMBA:12131,parietal lobe,0.5659,low_confidence,,HOMBA:12131,parietal lobe,0.5658,low_confidence
corpus,Parietal area IP2,llm_out_of_scope_for_rcs,,HOMBA:12131,parietal lobe,0.5659,low_confidence,,HOMBA:12131,parietal lobe,0.5658,low_confidence
corpus,Parietal area PFt,llm_out_of_scope_for_rcs,,HOMBA:12131,parietal lobe,0.5659,low_confidence,,HOMBA:12131,parietal lobe,0.5658,low_confidence
corpus,Parietal area PGi,llm_out_of_scope_for_rcs,,HOMBA:12131,parietal lobe,0.5659,low_confidence,,HOMBA:12131,parietal lobe,0.5658,low_confidence
corpus,Parietal area PGp,llm_out_of_scope_for_rcs,,HOMBA:12131,parietal lobe,0.5659,low_confidence,,HOMBA:12131,parietal lobe,0.5658,low_confidence
corpus,Parietal area PGs,llm_out_of_scope_for_rcs,,HOMBA:12131,parietal lobe,0.5659,low_confidence,,HOMBA:12131,parietal lobe,0.5658,low_confidence
corpus,Frontal area SFL,llm_out_of_scope_for_rcs,,HOMBA:12113,frontal lobe,0.5716,low_confidence,,HOMBA:12113,frontal lobe,0.5715,low_confidence
corpus,Parietal area PFm,llm_out_of_scope_for_rcs,,HOMBA:12131,parietal lobe,0.5759,low_confidence,,HOMBA:12131,parietal lobe,0.5758,low_confidence
corpus,Parietal area PFop,llm_out_of_scope_for_rcs,,HOMBA:12131,parietal lobe,0.5776,low_confidence,,HOMBA:12131,parietal lobe,0.5776,low_confidence
corpus,Parietal area PFcm,llm_out_of_scope_for_rcs,,HOMBA:12131,parietal lobe,0.579,low_confidence,,HOMBA:12131,parietal lobe,0.579,low_confidence
species,Centrolateral and Paracentral Thalamus,llm_reject_top1,,HOMBA:10443,rostral intralaminar nuclei of thalamus,0.5872,low_confidence,,HOMBA:10443,rostral intralaminar nuclei of thalamus,0.5871,low_confidence
species,"Ventral striatal region, unspecified",llm_reject_top1,,HOMBA:AA30195,ventral striatum (STRv),0.5681,low_confidence,yes,HOMBA:12187,anterior (ventral /principal) pretectal nucleus,0.6019,needs_review
species,Fastigial Cerebellar Nucleus,llm_reject_top1,,HOMBA:10660,cerebellar deep nuclei,0.6095,needs_review,,HOMBA:10660,cerebellar deep nuclei,0.6095,needs_review
species,Saginum Nucleus,llm_reject_top1,,HOMBA:12313,sagulum nucleus (nucleus sagulum),1.0,high_confidence,yes,HOMBA:12313,sagulum nucleus (nucleus sagulum),0.6108,needs_review
species,"Primary somatosensory area, forelimb representation",llm_out_of_scope_for_rcs,,HOMBA:10209,"primary somatosensory cortex (first somatosensory cortex, areas 3,1,2)",0.6168,needs_review,,HOMBA:10209,"primary somatosensory cortex (first somatosensory cortex, areas 3,1,2)",0.6168,needs_review
species,"Primary somatosensory area, hindlimb representation",llm_out_of_scope_for_rcs,,HOMBA:10209,"primary somatosensory cortex (first somatosensory cortex, areas 3,1,2)",0.6168,needs_review,,HOMBA:10209,"primary somatosensory cortex (first somatosensory cortex, areas 3,1,2)",0.6168,needs_review
species,Perirhinal area 36,llm_out_of_scope_for_rcs,,HOMBA:AA30025,perirhinal cortical region,0.6239,needs_review,,HOMBA:AA30025,perirhinal cortical region,0.6239,needs_review
species,Orbital cortex (ventral),llm_reject_top1,,HOMBA:10194,orbital frontal cortex,0.6158,needs_review,yes,HOMBA:12187,anterior (ventral /principal) pretectal nucleus,0.6295,needs_review
species,Ethmoid-Limitans nucleus,llm_reject_top1,,HOMBA:AA30314,ethmoid thalamic nucleus,0.6309,needs_review,,HOMBA:AA30314,ethmoid thalamic nucleus,0.6309,needs_review
species,"Primary somatosensory area, trunk representation",llm_out_of_scope_for_rcs,,HOMBA:10209,"primary somatosensory cortex (first somatosensory cortex, areas 3,1,2)",0.6373,needs_review,,HOMBA:10209,"primary somatosensory cortex (first somatosensory cortex, areas 3,1,2)",0.6373,needs_review
species,"Supratemporal plane, posterior",llm_reject_top1,,HOMBA:AA30485,caudal (posterior) branch of anterior commissure,0.5,low_confidence,yes,HOMBA:AA30485,caudal (posterior) branch of anterior commissure,0.6392,needs_review
species,"Lateral parietal cortex, superior",llm_reject_top1,,HOMBA:10215,superior medial parietal cortex,0.6398,needs_review,,HOMBA:10215,superior medial parietal cortex,0.6398,needs_review
species,Perirhinal area 35,llm_out_of_scope_for_rcs,,HOMBA:10320,perirhinal cortex (area 35),0.6507,needs_review,,HOMBA:10320,perirhinal cortex (area 35),0.6507,needs_review
species,"Primary somatosensory area, face representation",llm_out_of_scope_for_rcs,,HOMBA:10209,"primary somatosensory cortex (first somatosensory cortex, areas 3,1,2)",0.645,needs_review,,HOMBA:10209,"primary somatosensory cortex (first somatosensory cortex, areas 3,1,2)",0.645,needs_review
species,Nucleus of the stria medullaris,llm_reject_top1,,HOMBA:10590,stria medullaris of thalamus,0.6458,needs_review,,HOMBA:10590,stria medullaris of thalamus,0.6458,needs_review
species,"Central opercular cortex, posterior",llm_reject_top1,,HOMBA:12841,"lobule III (central lobule and wing, posterior part)",0.5794,low_confidence,yes,HOMBA:AA30009,frontal motor cortex (posterior frontal cortex),0.646,needs_review
species,"Laterodorsal thalamic nucleus, ventrolateral part",llm_reject_top1,,HOMBA:12519,laterodorsal tegmental nucleus,0.6365,needs_review,yes,HOMBA:10443,rostral intralaminar nuclei of thalamus,0.6508,needs_review
species,Anterior Interposed Cerebellar Nucleus,llm_reject_top1,,HOMBA:12471,pontine raphe region,0.6497,needs_review,,HOMBA:12471,pontine raphe region,0.6497,needs_review
species,Frontal association cortex,llm_out_of_scope_for_rcs,,HOMBA:10161,frontal cortex,0.6635,needs_review,,HOMBA:10161,frontal cortex,0.6635,needs_review
species,"Laterodorsal thalamic nucleus, dorsomedial part",llm_reject_top1,,HOMBA:AA30276,ventral midline nuclei of thalamus,0.6609,needs_review,,HOMBA:AA30276,ventral midline nuclei of thalamus,0.6675,needs_review
species,Posterior Interposed Cerebellar Nucleus,llm_reject_top1,,HOMBA:12844,posterior lobe of cerebellar cortex,0.6607,needs_review,,HOMBA:12844,posterior lobe of cerebellar cortex,0.6607,needs_review
species,"Primary somatosensory area, dysgranular zone",llm_out_of_scope_for_rcs,,HOMBA:10209,"primary somatosensory cortex (first somatosensory cortex, areas 3,1,2)",0.6701,needs_review,,HOMBA:10209,"primary somatosensory cortex (first somatosensory cortex, areas 3,1,2)",0.6701,needs_review
species,Septimbrial nucleus,llm_reject_top1,,HOMBA:13032,septofimbrial nucleus,1.0,high_confidence,yes,HOMBA:13032,septofimbrial nucleus,0.6729,needs_review
species,Ventroposterior medial and lateral thalamic nuclei,llm_reject_top1,,HOMBA:11515,medial subdivision of LaV,0.6869,needs_review,,HOMBA:11515,medial subdivision of LaV,0.665,needs_review
species,Ventral orbital area,llm_reject_top1,,HOMBA:12187,anterior (ventral /principal) pretectal nucleus,0.5,low_confidence,yes,HOMBA:12261,ventral tegmental area,0.6981,needs_review
species,Caudate putamen,llm_reject_top1,,HOMBA:146034746,caudate-putamen cell bridges,0.6987,needs_review,,HOMBA:146034746,caudate-putamen cell bridges,0.6987,needs_review
species,Lateral Cerebellar Nucleus,llm_reject_top1,,HOMBA:AA30564,lateral region of cerebellar hemisphere,0.6834,needs_review,,HOMBA:AA30564,lateral region of cerebellar hemisphere,0.6835,needs_review
species,Ventroposterior inferior thalamic nucleus,llm_reject_top1,,HOMBA:10448,caudal intralaminar nuclei of thalamus,0.663,needs_review,yes,HOMBA:10409,pulvinar of thalamus,0.7071,needs_review
