dataset,query,review_flag,score,top_homba_id,top_name,methods,matched_query,matched_alias,modifier_terms,modifier_match_score,rank2_name,rank2_score,llm_check,review_record_id,source_file,source_row,pass1_label,pass1_certainty,pass1_confidence,pass1_reason,pass2_label,pass2_certainty,pass2_confidence,pass2_reason,pass3_label,pass3_certainty,pass3_confidence,pass3_reason,final_consistency_label,final_certainty,final_confidence,vote_agreement,has_vote_disagreement,vote_split_pattern,uncertainty_tag,final_reason,_category,_mechanism
corpus,Abducens nucleus,high_confidence,1.0,HOMBA:12418,abducens nucleus,bm25+exact+fuzzy,Abducens nucleus,Abducens nucleus,,1.0,efferent nuclei of the cranial nerves in midbrain,0.260505,correct,0,1_highconf_correct.csv,2,aligned,high,1.0,"Query 'Abducens nucleus' matches top1 'abducens nucleus' exactly except for case, referring to the same structure.",aligned,high,1.0,Exact match with case variation; same anatomical structure.,aligned,high,1.0,Exact match except case.,aligned,high,1.0,3/3,False,3-0,stable,"Query 'Abducens nucleus' matches top1 'abducens nucleus' exactly except for case, referring to the same structure. | Exact match with case variation; same anatomical structure. | Exact match except case.",,
species,Optic Tract,high_confidence,1.0,HOMBA:10589,optic tract,bm25+exact+fuzzy,Optic Tract,Optic Tract,,1.0,nucleus of the optic tract  (lentiform nucleus),0.590086,correct,278,1_highconf_correct.csv,280,aligned,high,1.0,"Exact match except for case, same named entity.",aligned,high,1.0,Direct match; identical term with normalized casing.,aligned,high,1.0,Direct case-insensitive match for optic tract.,aligned,high,1.0,3/3,False,3-0,stable,"Exact match except for case, same named entity. | Direct match; identical term with normalized casing. | Direct case-insensitive match for optic tract.",,
species,Parabigeminal Nucleus,high_confidence,1.0,HOMBA:12312,parabigeminal nucleus,bm25+exact+fuzzy,Parabigeminal Nucleus,Parabigeminal Nucleus,,1.0,cerebellar deep nuclei,0.260505,correct,279,1_highconf_correct.csv,281,aligned,high,1.0,"Exact match except for case, same named entity.",aligned,high,1.0,Direct match; identical term with normalized casing.,aligned,high,1.0,Direct case-insensitive match for parabigeminal nucleus.,aligned,high,1.0,3/3,False,3-0,stable,"Exact match except for case, same named entity. | Direct match; identical term with normalized casing. | Direct case-insensitive match for parabigeminal nucleus.",,
species,Paracentral thalamic nucleus,high_confidence,1.0,HOMBA:10446,paracentral nucleus of thalamus,bm25+exact+fuzzy,Paracentral thalamic nucleus,Paracentral thalamic nucleus,,1.0,ventral midline nuclei of thalamus,0.369828,correct,280,1_highconf_correct.csv,282,aligned,high,1.0,"The top1 is a direct synonym, naming the same thalamic nucleus.",aligned,high,1.0,Synonym of query: paracentral nucleus of thalamus is the same as Paracentral thalamic nucleus.,aligned,high,1.0,Paracentral thalamic nucleus and paracentral nucleus of thalamus are the same structure with conventional word-order variation.,aligned,high,1.0,3/3,False,3-0,stable,"The top1 is a direct synonym, naming the same thalamic nucleus. | Synonym of query: paracentral nucleus of thalamus is the same as Paracentral thalamic nucleus. | Paracentral thalamic nucleus and paracentral nucleus of thalamus are the same structure with conventional word-order variation.",,
species,Parafascicular thalamic nucleus,high_confidence,1.0,HOMBA:10450,parafascicular nucleus of thalamus,bm25+exact+fuzzy+hierarchy_parent,Parafascicular thalamic nucleus,Parafascicular thalamic nucleus,,1.0,caudal intralaminar nuclei of thalamus,0.97,correct,281,1_highconf_correct.csv,283,aligned,high,1.0,Direct synonym; same anatomical structure.,aligned,high,1.0,Synonym of query: parafascicular nucleus of thalamus matches Parafascicular thalamic nucleus.,aligned,high,1.0,Parafascicular thalamic nucleus and parafascicular nucleus of thalamus refer to the identical thalamic nucleus.,aligned,high,1.0,3/3,False,3-0,stable,Direct synonym; same anatomical structure. | Synonym of query: parafascicular nucleus of thalamus matches Parafascicular thalamic nucleus. | Parafascicular thalamic nucleus and parafascicular nucleus of thalamus refer to the identical thalamic nucleus.,,
species,Paraflocculus,high_confidence,1.0,HOMBA:AA30421,lobule IXb (paraflocculus),bm25+exact+fuzzy,Paraflocculus,Paraflocculus,,1.0,lobule IX (tonsil-paraflocculus),0.8,correct,282,1_highconf_correct.csv,284,aligned,high,1.0,"Top1 is a more specific name for the same cerebellar lobule, with 'paraflocculus' listed as an alias.",aligned,high,1.0,Top1 explicitly includes paraflocculus as alias; same structure.,aligned,high,1.0,"'Paraflocculus' is explicitly listed as a synonym within the HOMBA term 'lobule IXb (paraflocculus)', representing the same structure.",aligned,high,1.0,3/3,False,3-0,stable,"Top1 is a more specific name for the same cerebellar lobule, with 'paraflocculus' listed as an alias. | Top1 explicitly includes paraflocculus as alias; same structure. | 'Paraflocculus' is explicitly listed as a synonym within the HOMBA term 'lobule IXb (paraflocculus)', representing the same structure.",,
species,Parahippocampal gyrus,high_confidence,1.0,HOMBA:12162,parahippocampal gyrus,bm25+exact+fuzzy+hierarchy_parent,Parahippocampal gyrus,Parahippocampal gyrus,,1.0,anterior parahippocampal gyrus,0.736733,correct,283,1_highconf_correct.csv,285,aligned,high,1.0,Exact match with case difference.,aligned,high,1.0,Exact match: parahippocampal gyrus.,aligned,high,1.0,"'Parahippocampal gyrus' matches 'parahippocampal gyrus' exactly, differing only in capitalization.",aligned,high,1.0,3/3,False,3-0,stable,"Exact match with case difference. | Exact match: parahippocampal gyrus. | 'Parahippocampal gyrus' matches 'parahippocampal gyrus' exactly, differing only in capitalization.",,
species,Paramedian Lobule,high_confidence,1.0,HOMBA:AA30417,"lobule VIIIA (biventral lobule, part 1, paramedian lobule)",bm25+exact+fuzzy,Paramedian Lobule,Paramedian Lobule,,1.0,Lobule VIII (biventral lobule),0.97,correct,284,1_highconf_correct.csv,286,aligned,high,0.95,"Top1 includes 'paramedian lobule' as a synonym within its name, indicating the same structure.",aligned,high,1.0,Top1 contains paramedian lobule as explicit synonym; same structure.,aligned,high,1.0,'Paramedian Lobule' is a direct synonym of the lobule identified as 'lobule VIIIA (paramedian lobule)'.,aligned,high,0.9833,3/3,False,3-0,stable,"Top1 includes 'paramedian lobule' as a synonym within its name, indicating the same structure. | Top1 contains paramedian lobule as explicit synonym; same structure. | 'Paramedian Lobule' is a direct synonym of the lobule identified as 'lobule VIIIA (paramedian lobule)'.",,
species,Parasubiculum,high_confidence,1.0,HOMBA:10316,parasubiculum (parasubicular cortex),bm25+exact+fuzzy+hierarchy_parent,Parasubiculum,Parasubiculum,,1.0,distal division (subdivision a) of PaSr,0.8,correct,285,1_highconf_correct.csv,287,aligned,high,1.0,Direct match with accepted synonym (parasubiculum).,aligned,high,1.0,"Exact anatomical structure, case variation, with accepted synonym in parentheses.",aligned,high,1.0,Query 'Parasubiculum' exactly matches the primary part of top1 'parasubiculum (parasubicular cortex)'. Accepted direct equivalence.,aligned,high,1.0,3/3,False,3-0,stable,"Direct match with accepted synonym (parasubiculum). | Exact anatomical structure, case variation, with accepted synonym in parentheses. | Query 'Parasubiculum' exactly matches the primary part of top1 'parasubiculum (parasubicular cortex)'. Accepted direct equivalence.",,
species,Parataenial thalamic nucleus,high_confidence,1.0,HOMBA:10404,parataenial nucleus of thalamus,bm25+exact+fuzzy,Parataenial thalamic nucleus,Parataenial thalamic nucleus,,1.0,dorsal midline nuclei of thalamus,0.97,correct,286,1_highconf_correct.csv,288,aligned,high,1.0,Same structure; word-order variant (parataenial nucleus of thalamus).,aligned,high,1.0,Synonymous naming: 'parataenial thalamic nucleus' and 'parataenial nucleus of thalamus' refer to same structure.,aligned,high,1.0,'Parataenial thalamic nucleus' and 'parataenial nucleus of thalamus' are conventional word-order variants naming the same structure.,aligned,high,1.0,3/3,False,3-0,stable,Same structure; word-order variant (parataenial nucleus of thalamus). | Synonymous naming: 'parataenial thalamic nucleus' and 'parataenial nucleus of thalamus' refer to same structure. | 'Parataenial thalamic nucleus' and 'parataenial nucleus of thalamus' are conventional word-order variants naming the same structure.,,
species,Perifornical nucleus,high_confidence,1.0,HOMBA:11578,perifornical nucleus,bm25+exact+fuzzy,Perifornical nucleus,Perifornical nucleus,,1.0,cerebellar deep nuclei,0.260505,correct,287,1_highconf_correct.csv,289,aligned,high,1.0,Exact match (case difference) for perifornical nucleus.,aligned,high,1.0,"Identical term, case difference only.",aligned,high,1.0,Exact match between 'Perifornical nucleus' and 'perifornical nucleus' (case-insensitive).,aligned,high,1.0,3/3,False,3-0,stable,"Exact match (case difference) for perifornical nucleus. | Identical term, case difference only. | Exact match between 'Perifornical nucleus' and 'perifornical nucleus' (case-insensitive).",,
species,Peripeduncular nucleus,high_confidence,1.0,HOMBA:12285,peripeduncular nucleus,bm25+exact+fuzzy,Peripeduncular nucleus,Peripeduncular nucleus,,1.0,cerebellar deep nuclei,0.260505,correct,288,1_highconf_correct.csv,290,aligned,high,1.0,Exact match (case difference) for peripeduncular nucleus.,aligned,high,1.0,"Identical term, case difference only.",aligned,high,1.0,Exact match between 'Peripeduncular nucleus' and 'peripeduncular nucleus'.,aligned,high,1.0,3/3,False,3-0,stable,"Exact match (case difference) for peripeduncular nucleus. | Identical term, case difference only. | Exact match between 'Peripeduncular nucleus' and 'peripeduncular nucleus'.",,
species,Pineal gland,high_confidence,1.0,HOMBA:10460,pineal body,bm25+exact+fuzzy,Pineal gland,Pineal gland,,1.0,pituitary body/gland (hypophysis),0.278379,correct,289,1_highconf_correct.csv,291,aligned,high,1.0,Synonym: pineal gland and pineal body refer to same structure.,aligned,high,1.0,Synonymous: 'pineal gland' and 'pineal body' are standard synonyms.,aligned,high,1.0,'Pineal gland' and 'pineal body' are accepted synonyms for the same anatomical entity.,aligned,high,1.0,3/3,False,3-0,stable,Synonym: pineal gland and pineal body refer to same structure. | Synonymous: 'pineal gland' and 'pineal body' are standard synonyms. | 'Pineal gland' and 'pineal body' are accepted synonyms for the same anatomical entity.,,
species,Piriform cortex,high_confidence,1.0,HOMBA:10311,piriform cortex,bm25+exact+fuzzy,Piriform cortex,Piriform cortex,,1.0,dorsolateral temporal cortex,0.278749,correct,290,1_highconf_correct.csv,292,aligned,high,1.0,Top1 is identical to query (case variation only).,aligned,high,1.0,"Exact match, case variation only.",aligned,high,1.0,"Exact match, case-insensitive; same anatomical structure.",aligned,high,1.0,3/3,False,3-0,stable,"Top1 is identical to query (case variation only). | Exact match, case variation only. | Exact match, case-insensitive; same anatomical structure.",,
species,Pontine nuclei,high_confidence,1.0,HOMBA:12406,pontine nucleus,bm25+exact+fuzzy+hierarchy_parent,Pontine nuclei,Pontine nuclei,,1.0,pontine gamma nucleus,0.631263,correct,291,1_highconf_correct.csv,293,aligned,high,1.0,Top1 name is grammatical number variant (singular vs plural) of query; acceptable synonym.,aligned,high,1.0,Singular vs plural; standard synonym with same HOMBA ID.,aligned,high,1.0,Singular/plural variant; refers to the same pontine nuclei.,aligned,high,1.0,3/3,False,3-0,stable,Top1 name is grammatical number variant (singular vs plural) of query; acceptable synonym. | Singular vs plural; standard synonym with same HOMBA ID. | Singular/plural variant; refers to the same pontine nuclei.,,
species,Pontine nucleus,high_confidence,1.0,HOMBA:12406,pontine nucleus,bm25+exact+fuzzy+hierarchy_parent,Pontine nucleus,Pontine nucleus,,1.0,pontine gamma nucleus,0.734026,correct,292,1_highconf_correct.csv,294,aligned,high,1.0,Query and top1 name are exactly matching (case normalization).,aligned,high,1.0,"Exact match, case variation only.",aligned,high,1.0,"Exact match, case-insensitive; same structure.",aligned,high,1.0,3/3,False,3-0,stable,"Query and top1 name are exactly matching (case normalization). | Exact match, case variation only. | Exact match, case-insensitive; same structure.",,
species,Posterior Commissure,high_confidence,1.0,HOMBA:10567,posterior commissure,bm25+exact+fuzzy,Posterior Commissure,Posterior Commissure,posterior,1.0,interstitial nucleus of posterior commissure (nucleus of posterior commissure),0.974167,correct,293,1_highconf_correct.csv,295,aligned,high,1.0,Case variation only; top1 directly names the same structure.,aligned,high,1.0,"Exact match, case variation only.",aligned,high,1.0,"Exact match, case-insensitive; same posterior commissure.",aligned,high,1.0,3/3,False,3-0,stable,"Case variation only; top1 directly names the same structure. | Exact match, case variation only. | Exact match, case-insensitive; same posterior commissure.",,
species,Posterior commissure,high_confidence,1.0,HOMBA:10567,posterior commissure,bm25+exact+fuzzy,Posterior commissure,Posterior commissure,posterior,1.0,interstitial nucleus of posterior commissure (nucleus of posterior commissure),0.974167,correct,294,1_highconf_correct.csv,296,aligned,high,1.0,Case variation only; top1 directly names the same structure.,aligned,high,1.0,"Exact match, case variation only.",aligned,high,1.0,"Exact match, case-insensitive; same posterior commissure.",aligned,high,1.0,3/3,False,3-0,stable,"Case variation only; top1 directly names the same structure. | Exact match, case variation only. | Exact match, case-insensitive; same posterior commissure.",,
species,Posterior hypothalamic nucleus,high_confidence,1.0,HOMBA:10503,posterior hypothalamic nucleus,bm25+exact+fuzzy,Posterior hypothalamic nucleus,Posterior hypothalamic nucleus,posterior,1.0,interstitial nucleus of posterior commissure (nucleus of posterior commissure),0.397567,correct,295,1_highconf_correct.csv,297,aligned,high,1.0,Exact match with case variation; top1_name is identical to query.,aligned,high,0.99,Exact match (case insensitive) with query 'Posterior hypothalamic nucleus'.,aligned,high,1.0,"Exact match, ignoring case; top1_name is identical to query.",aligned,high,0.9967,3/3,False,3-0,stable,"Exact match with case variation; top1_name is identical to query. | Exact match (case insensitive) with query 'Posterior hypothalamic nucleus'. | Exact match, ignoring case; top1_name is identical to query.",,
species,Posterior thalamic nucleus,high_confidence,1.0,HOMBA:10440,posterior nucleus of thalamus,bm25+exact+fuzzy,Posterior thalamic nucleus,Posterior thalamic nucleus,posterior,1.0,lateral posterior nucleus of thalamus,0.9975,correct,296,1_highconf_correct.csv,298,aligned,high,1.0,Accepted synonym; 'posterior nucleus of thalamus' is standard name for 'posterior thalamic nucleus'.,aligned,high,0.98,Synonym: 'posterior nucleus of thalamus' is equivalent to 'Posterior thalamic nucleus'.,aligned,high,1.0,Alias match: posterior thalamic nucleus is synonymous with posterior nucleus of thalamus; same concept.,aligned,high,0.9933,3/3,False,3-0,stable,Accepted synonym; 'posterior nucleus of thalamus' is standard name for 'posterior thalamic nucleus'. | Synonym: 'posterior nucleus of thalamus' is equivalent to 'Posterior thalamic nucleus'. | Alias match: posterior thalamic nucleus is synonymous with posterior nucleus of thalamus; same concept.,,
species,Postrhinal cortex,high_confidence,1.0,HOMBA:10263,posterior parahippocampal region (postrhinal cortex),bm25+exact+fuzzy,Postrhinal cortex,Postrhinal cortex,,1.0,dorsolateral temporal cortex,0.278749,correct,297,1_highconf_correct.csv,299,aligned,medium,0.8,Top1 includes query as an explicit synonym in parentheses; likely same structure.,aligned,high,0.99,Top1 includes 'postrhinal cortex' in parentheses as direct synonym.,aligned,high,1.0,Top1 name explicitly includes the query as a parenthetical synonym; exact match.,aligned,high,0.93,3/3,False,3-0,stable,Top1 includes query as an explicit synonym in parentheses; likely same structure. | Top1 includes 'postrhinal cortex' in parentheses as direct synonym. | Top1 name explicitly includes the query as a parenthetical synonym; exact match.,,
